PID,Value,Year Built,Size
203596114,1572990,2013,2119
203596116,1596810,2013,2015
203596118,1541791,2013,1955
203596120,1658153,2013,2244
203596122,1783052,2013,2323
203596124,2028692,2013,2620
203596126,1718863,2013,2315
203596128,1823631,2013,2400
203596130,1654675,2013,2240
203596132,1718969,2013,2240
203596134,1718969,2013,2240
203596400,0,,
203613000,3194076,1920,8374
203615010,21076250,2002,64000
203623000,1321189,1900,2943
203624000,1526297,1865,4353
203625000,0,1999,0
203625002,366897,1900,591
203625004,405474,1900,590
203625006,442786,1900,567
203626000,1468222,1865,3252
203627000,0,1899,44016
203628000,0,1999,0
203628002,800935,1987,1345
203628004,477041,1987,950
203628006,441942,1987,663
203628008,446264,1987,676
203628010,740751,1987,1131
203628012,483575,1987,672
203628014,800302,1987,1344
203628016,426343,1987,645
203628018,483154,1987,671
203628020,485472,1987,677
203628022,807575,1987,1324
203628024,770369,1987,1162
203628026,730106,1987,1346
203628028,471981,1987,925
203628030,415065,1987,671
203628032,452377,1987,677
203628034,740857,1987,1224
203628036,750659,1987,1230
203628038,730106,1987,1346
203628040,531849,1987,961
203628042,486210,1987,679
203628044,445947,1987,675
203628046,449637,1987,686
203628048,714507,1987,1230
203629000,0,1999,0
203629002,767417,1900,1348
203629004,390191,1900,657
203629006,443629,1900,678
203629008,394723,1900,684
203629010,697432,1900,1312
203629012,937322,1900,1320
203629014,373432,1900,659
203629016,666444,1900,1356
203629018,442575,1900,684
203629020,468187,1900,678
203629022,767628,1900,1318
203629024,807575,1900,1311
203630010,0,1885,0
203630014,525208,1885,681
203630016,718933,1885,1038
203630018,826336,1885,1154
203632000,0,1890,0
203632008,443418,1890,655
203632010,467660,1890,726
203632012,502547,1890,726
203633000,0,1999,0
203633002,513509,1890,598
203633004,525735,1890,642
203633006,688473,1890,762
203635010,0,1999,0
203635012,720831,1900,1288
203635014,511401,1900,668
203635016,578119,1900,740
203635018,734006,1900,1353
203635020,488951,1900,701
203635022,575484,1900,772
203635024,706496,1900,1293
203635026,484418,1900,656
203635028,595405,1900,729
203645000,0,1999,0
203645002,514563,1987,951
203645004,501493,1987,683
203645006,471454,1987,679
203645008,501493,1987,683
203645010,984752,1987,1608
203645012,659488,1987,1351
203645014,504550,1987,1089
203645016,469557,1987,674
203645018,432562,1987,679
203645020,711239,1987,1228
203645022,653164,1987,1233
203645024,756561,1987,1351
203645026,450058,1987,621
203645028,456171,1987,639
203645030,680462,1987,1227
203645032,551242,1987,1075
203645034,467660,1987,669
203645036,467660,1987,669
203645038,867337,1987,1473
203645040,430243,1987,672
203645042,714085,1987,1333
203646000,0,1999,0
203646002,557882,1987,642
203646004,589502,1987,659
203646006,487054,1987,642
203646008,499069,1987,659
203646010,505604,1987,642
203646012,557777,1987,659
203646014,427292,1987,470
203646016,427292,1987,470
203646018,542072,1987,568
203647000,0,1999,0
203647002,929944,1991,1556
203647004,815902,1991,1164
203647006,861224,1991,1171
203648000,7403750,1917,39381
203651000,0,1999,0
203651002,465657,1899,835
203651004,534905,1899,1065
203651006,351614,1899,800
203651008,640621,1899,1010
203652000,0,1999,0
203652002,518568,1850,648
203652004,527527,1880,758
203652006,535221,1850,708
203652008,607737,1880,758
203652010,534094,1850,718
203652012,564944,1850,758
203653000,3710341,1910,10856
203654000,1190072,1900,3670
203655000,972737,1900,2339
203656000,1036082,1900,3480
203659010,1291782,1910,4796
203660000,0,1890,0
203660002,716193,1892,1090
203660004,877033,1890,1250
203660006,956821,1890,1338
203661000,1481924,1890,3888
203662000,0,1999,0
203662006,379756,1880,510
203662008,389137,1880,564
203662010,383867,1880,542
203662012,373643,1880,564
203662014,370059,1880,520
203662016,377227,1880,550
203662022,367741,1880,590
203662024,366054,1880,480
203662026,538172,1880,793
203662028,407898,1880,520
203662030,704388,1880,1110
203662032,585602,1880,1005
203665000,2297130,1899,5400
203666000,2064986,1910,4959
203667000,0,1999,0
203667000,0,1999,0
203667002,802305,1988,1450
203667004,766891,1988,1334
203667006,576116,1988,700
203667008,555880,1988,712
203667010,897645,1988,1392
203667012,918034,1988,1401
203667014,684046,1989,1207
203667016,698381,1989,1207
203667018,780487,1989,1190
203667020,780487,1989,1190
203669002,1436708,1900,3247
203670000,0,1999,0
203670002,1289675,1875,1800
203670004,1287672,1885,1800
203671000,3327506,1899,6728
203675000,0,1875,0
203675002,1731081,1875,2470
203675004,551031,1875,677
203680000,0,1999,0
203680000,0,1999,0
203680006,893255,1900,1801
203680008,753610,1899,1112
203680010,777114,1899,1062
203680012,842673,1899,1175
203682000,0,1999,0
203682000,0,1999,0
203682002,1528806,1997,2540
203682004,1393304,1997,2480
203682006,1437066,1997,2480
203682008,1586164,1997,2540
203682010,1756112,1997,2623
203682012,1152760,1997,1830
203682014,1180375,1997,1840
203682016,1251941,1997,1860
203682018,1097952,1997,1730
203682020,1220321,1997,1900
203685000,2065000,1899,8860
203685001,1159822,1830,3176
203685002,1923445,1899,4232
203686000,0,1899,0
203686004,810632,1899,1176
203686006,859010,1899,1178
203690000,0,1999,0
203690000,0,1999,0
203690000,0,1999,0
203690002,767628,1986,1258
203690004,797984,1986,1302
203690006,640621,1986,1138
203690008,746232,1986,1227
203690010,771633,1986,1287
203690012,647262,1986,970
203690014,661596,1986,1010
203690016,507501,1986,685
203690018,520782,1986,718
203690020,518884,1986,713
203690022,516882,1986,708
203690024,548080,1986,785
203690026,725047,1986,1125
203690028,634508,1986,910
203690030,628079,1986,897
203690032,482732,1986,663
203690034,482205,1986,631
203690036,479359,1986,623
203690038,474089,1986,613
203690040,466500,1986,625
203690042,421705,1986,497
203690044,507923,1986,718
203690046,480729,1986,630
203690048,488002,1986,642
203690050,764677,1986,1157
203690052,668447,1986,910
203690054,601307,1986,897
203690056,483891,1986,633
203690058,482205,1986,631
203690060,465552,1986,623
203690062,427608,1986,613
203690064,465974,1986,624
203690066,407898,1986,497
203690068,516460,1986,718
203690070,454274,1986,636
203690072,471876,1986,637
203690074,772793,1986,1157
203690076,584338,1986,680
203690078,1124618,1986,1403
203690080,486210,1986,638
203690082,881777,1986,1290
203690084,479886,1986,624
203690086,761726,1986,1234
203690088,584022,1986,942
203690090,488951,1986,805
203690092,650107,1986,1105
203690094,703229,1986,1078
203690096,774796,1986,1170
203690098,645997,1986,970
203690100,504761,1986,710
203690102,498964,1986,697
203690104,755402,1986,1145
203690106,476724,1986,642
203690108,758248,1986,1171
203690110,643994,1986,965
203690112,681833,1986,1027
203690114,642202,1986,925
203690116,482627,1986,630
203690118,468714,1986,630
203690120,673506,1986,972
203690122,475986,1986,646
203690124,725258,1986,1108
203690126,628817,1986,926
203690128,680990,1986,1025
203690130,628816,1986,926
203690132,468714,1986,630
203690134,468292,1986,629
203690136,660015,1986,973
203690138,475986,1986,646
203690140,727260,1986,1109
203690142,981334,1986,1443
203690144,1007761,1986,1431
203690146,750975,1986,1219
203690148,814953,1986,1200
203690150,861434,1986,1261
203690152,687946,1986,1042
203690154,674033,1986,1011
203690156,491059,1986,662
203690158,940063,1986,1371
203690160,510558,1986,704
203690162,609950,1986,852
203696000,2772020,1899,10944
203698000,3621374,1899,11622
203700000,1346591,1880,2756
203702000,0,1999,0
203702002,904543,1900,1520
203702004,510874,1900,750
203702006,925939,1900,1410
203702008,844744,1900,1560
203702010,497910,1900,790
203702012,526473,1900,800
203702014,709237,1900,1130
203702016,788603,1900,1460
203702018,486210,1900,670
203702020,623019,1900,980
203702024,429505,1900,480
203702026,702702,1900,1100
203706000,1039033,1860,1584
203707000,1048309,1799,2296
203708000,1600183,1860,3184
203711000,2616250,1920,9000
203712000,0,1899,32984
203713000,1832274,1835,4584
203714000,0,1999,0
203714008,1092050,1870,1518
203714010,976320,1870,1226
203714012,678460,1870,830
203715000,0,1999,0
203715002,791449,1890,1159
203715004,1355655,1890,1831
203716000,0,1870,0
203716002,584865,1875,900
203716004,691319,1875,1000
203716006,1166673,1875,1550
203717000,0,1875,0
203717002,651794,1875,969
203717004,678249,1875,1002
203717006,1093314,1875,1651
203718000,1362506,1870,4853
203719000,1908794,1880,4379
203720000,0,1899,0
203720002,607526,1899,963
203720004,530478,1899,695
203720006,532481,1899,691
203720008,483786,1899,676
203721000,1610723,1870,6044
203722000,1643186,1880,3319
203723000,1289358,1880,3405
203724000,0,1999,0
203724002,791027,1900,1430
203724004,838879,1900,1096
203724006,631557,1900,1094
203724008,700910,1900,1093
203724010,895162,1900,1353
203725000,0,1999,0
203725002,593508,1880,910
203725004,439834,1880,559
203725006,418333,1880,513
203725008,403893,1880,532
203726000,1178377,1880,4080
203727000,2105576,1882,3740
203728000,0,1899,0
203728002,725574,1899,1073
203728004,497277,1899,523
203728006,937112,1899,1214
203729000,1158346,1899,3400
203730000,0,1999,0
203730002,586973,1900,886
203730004,478305,1900,500
203730006,457436,1900,499
203730008,425289,1900,533
203731000,0,1999,0
203731002,715927,1870,1370
203731004,459755,1870,570
203731006,386818,1870,540
203731008,574325,1870,680
203732000,0,1999,0
203732002,583284,1899,760
203732004,465025,1899,590
203732006,393142,1899,560
203732008,553139,1899,687
203733000,2018937,1899,9550
203734000,1592730,1975,540
203739010,0,1935,0
203739012,927636,1935,1565
203739014,655061,1935,970
203739016,880617,1935,1140
203740000,1479394,1984,3490
203741010,1654359,1989,4074
203744000,0,1999,0
203744002,790922,1865,915
203744004,1161719,1865,1700
203746000,2240804,1910,7774
203748000,0,1999,0
203748002,460704,1899,870
203748004,440467,1899,622
203748006,410006,1899,622
203748008,473141,1899,672
203749000,0,1999,0
203749002,543021,1870,565
203749004,524365,1870,630
203749006,891895,1870,1339
203750000,2111057,1899,3742
203751000,2101782,1870,3960
203752000,1245723,1870,2875
203753010,1258792,1880,2381
203755000,825598,1900,2048
203756000,0,1999,0
203756002,605101,1880,932
203756004,804413,1880,965
203756006,582651,1880,1067
203757000,1640762,1880,4584
203758000,0,1999,0
203758002,520992,1880,1198
203758004,353406,1880,540
203758006,502758,1880,991
203759000,2032639,1880,4840
203760000,2796684,1875,4516
203761000,0,1880,0
203761002,1005832,1880,1403
203761004,1583061,1880,2460
203762000,1686400,1899,4150
203763000,2583460,1880,4080
203764000,1041247,1899,4440
203765000,760356,1880,1956
203766000,2460985,1910,8826
203767010,1764712,1999,2596
203767020,1614728,1999,2726
203768000,0,1999,0
203768002,425395,1899,666
203768004,382075,1899,732
203768006,464603,1899,732
203768008,543653,1899,1189
203769000,1033869,1850,2232
203770000,1283351,1930,3654
203771000,0,1905,34128
203772010,1688192,1875,5352
203772020,1623792,1875,4780
203773000,667393,1880,2176
203774000,1463479,1865,3952
203775000,1273443,1865,4728
203776000,1788217,1870,3341
203777000,1820047,1868,3118
203778000,0,1999,0
203778000,0,1999,0
203778002,480940,1983,660
203778004,467027,1982,712
203778006,864280,1983,1424
203778008,877455,1983,1424
203778010,862067,1983,2136
203778020,480940,1983,660
203778022,477146,1983,712
203778024,492113,1983,712
203778026,514141,1983,712
203778028,936901,1983,1425
203778030,927099,1983,1424
203778034,1303587,1983,2136
203778036,460071,1983,660
203778038,477146,1983,712
203778040,916137,1983,1424
203778042,916137,1983,1424
203778046,405052,1983,712
203778048,480940,1983,660
203778050,477146,1983,712
203778052,492113,1983,712
203778054,514141,1983,712
203778056,877455,1983,1424
203778058,877455,1983,1424
203782000,0,1900,5697
203782001,209219,,
203783000,0,1900,8000
203785000,0,1999,0
203785002,476935,1880,852
203785004,454696,1880,630
203785006,454696,1880,630
203785008,548185,1880,892
203785010,451428,1880,675
203785012,451428,1880,675
203786000,0,1875,0
203786002,462601,1875,616
203786004,511823,1875,660
203786006,528476,1875,706
203787000,924990,1875,3676
203789000,602783,1880,2403
203790000,0,1999,0
203790002,779644,1870,1232
203790004,746970,1970,1239
203790006,455539,1970,794
203791000,860591,1875,3078
203793010,0,1999,0
203793012,432246,1870,775
203793014,434670,1870,606
203793016,556723,1870,699
203793018,517830,1870,714
203794000,1850192,1798,2831
203795000,1660472,1870,3066
203796010,936711,1980,2880
203796020,1323692,2009,5184
203806000,0,1880,0
203806002,1331835,2001,1875
203806004,1265854,2001,1750
203807000,0,1999,0
203807002,878825,1875,1530
203807004,772582,1875,1100
203807006,772582,1875,1100
203808000,1606085,1880,4088
203809000,0,1999,0
203809002,495486,1890,835
203809004,658961,1890,936
203809006,529740,1890,766
203809008,524365,1890,724
203810000,1433967,1899,4162
203811000,1677863,1875,5362
203814010,0,2002,0
203814012,922145,2002,1300
203814014,969996,2002,1383
203814016,927836,2002,1366
203814018,997295,2002,1482
203818000,3002513,1984,7820
203819000,899484,1870,4287
203820000,0,1875,0
203820002,812508,1875,1201
203820004,555669,1875,760
203820006,554299,1876,756
203821000,0,1999,0
203821002,453747,1905,690
203821004,505815,1905,776
203821006,514247,1905,760
203822000,1196290,1900,3014
203823000,996030,1870,3357
203824000,1004146,1870,4046
203826000,0,1960,17370
203828000,1198187,1875,6470
203829000,0,1899,0
203829002,534062,1899,1193
203829004,530057,1899,1186
203829006,691846,1899,1204
203829008,543337,1899,1209
203829010,508134,1899,1108
203829012,568106,1899,1232
203830000,0,1999,0
203830002,366687,1900,465
203830004,514141,1900,665
203830006,392299,1900,515
203830008,398939,1900,545
203830010,394618,1900,465
203830012,514457,1900,665
203830014,487054,1900,515
203830016,462812,1900,555
203831000,0,1999,0
203831002,738960,1900,1270
203831004,1371770,1900,2165
203832000,1033131,1899,5360
203833000,0,1875,0
203833002,436778,1875,866
203833004,784650,1875,1310
203834000,0,1999,0
203834002,424762,1865,787
203834004,504339,1865,773
203834006,409374,1865,560
203835000,3295000,1960,9438
203840000,923093,1975,2250
203840001,869656,1975,2148
203840002,963778,1975,2778
203840003,887679,1975,2818
203840004,817799,1975,2196
203841000,962618,1975,2742
203842000,825071,1975,2184
203843000,965359,1825,5708
